"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"1452",1452,"2000","Oldham","480","3590","49","3590","OLDHAM","Texas",49,3590,0,"480","3590",1578,-594046.0294337,-214005.73403172,"G4803590","4803590",3888699659.25,256838.334062,171.627118644068,176.152542372881,42.4067796610169,8484.28813559322,371.254237288136,-39.9322033898305,411.152542372881,280.661016949153,61.9830508474576,280.661016949153,61.6610169491525,418.28813559322,68.7796610169491,10.4406779661017,58.9830508474576,193.813559322034,38.1864406779661,193.813559322034,38.1864406779661
"1453",1453,"2000","St Marys","240","0370","52","370","ST MARYS","Maryland",52,370,0,"240","0370",432,1668177.66081243,260808.32034196,"G2400370","2400370",950234489.015,485297.02953,170.916666666667,114.916666666667,33.5833333333333,7844.08333333333,338,1.33333333333333,336.583333333333,264.916666666667,127.583333333333,270.666666666667,66.9166666666667,1189.33333333333,127.583333333333,78.3333333333333,16.6666666666667,359.25,244.75,355.25,259.666666666667
"1454",1454,"2000","Platte","310","1410","35","1410","PLATTE","Nebraska",35,1410,0,"310","1410",2627,-125785.67081382,457024.48369193,"G3101410","3101410",1784695433.61,185508.127039,133.892857142857,140.142857142857,31.8571428571429,10282.8214285714,350.928571428571,-82.4642857142857,433.321428571429,240.357142857143,-4.25,264.392857142857,-4.25,685.25,102.392857142857,14.7857142857143,46.2857142857143,267.678571428571,66.4285714285714,241.642857142857,66.4285714285714
"1455",1455,"2000","Highlands","120","0550","43","550","HIGHLANDS","Florida",43,550,0,"120","0550",301,1452435.416625,-1019034.39914635,"G1200550","1200550",2865314440.34,297912.288242,245.952380952381,129.261904761905,51.5476190476191,4201.57142857143,358.333333333333,110.428571428571,247.857142857143,295.619047619048,200.047619047619,295.619047619048,188.142857142857,1271.78571428571,197.238095238095,39.6190476190476,55.2619047619048,553.02380952381,142.309523809524,553.047619047619,169.071428571429
"1456",1456,"2000","Cibola","350","0060",NA,NA,"Cibola","New Mexico",0,0,0,"350","0060",2432,-1084578.42467549,-221131.87143449,"G3500060","3500060",11763045274.3,518920.806601,123.555555555556,191.988888888889,47.75,7679.28888888889,329.394444444444,-68.5,397.883333333333,216.005555555556,147.4,223.177777777778,27.6888888888889,304.216666666667,62.4722222222222,9.91666666666667,62.0388888888889,150.044444444444,33.6444444444444,127.583333333333,59.8055555555556
"1457",1457,"2000","Hemphill","480","2110","49","2110","HEMPHILL","Texas",49,2110,0,"480","2110",1732,-382210.45770534,-177655.31927225,"G4802110","4802110",2362234619.42,194532.383167,178.916666666667,159.638888888889,38.1944444444444,8895.02777777778,381.055555555556,-31.3888888888889,412.5,255.916666666667,61.75,292.166666666667,61.75,540.25,83.8333333333333,9.75,50.8888888888889,207.972222222222,48.5833333333333,193.916666666667,48.5833333333333
"1458",1458,"2000","Poinsett","050","1110","42","1110","POINSETT","Arkansas",42,1110,0,"050","1110",146,479240.6095236,-202266.48543448,"G0501110","0501110",1977174281.28,195342.706016,193,125.148148148148,34,8260.92592592593,371.111111111111,8.33333333333333,362.740740740741,196.259259259259,296.296296296296,296.296296296296,80.962962962963,1211.55555555556,134.703703703704,64.962962962963,22.7777777777778,394.148148148148,226.888888888889,226.888888888889,314.148148148148
"1459",1459,"2000","Montgomery","360","0570","13","570","MONTGOMERY","New York",13,570,0,"360","0570",2173,1735819.90380942,802762.27155175,"G3600570","3600570",1062725486.65,148609.029723,118.777777777778,123.111111111111,32.0555555555556,8784.22222222222,311.055555555556,-64.9444444444444,375.777777777778,227.277777777778,-2.33333333333333,227.277777777778,-2.33333333333333,1151.16666666667,114.388888888889,78.1666666666667,10.7222222222222,326.5,250.722222222222,326.5,250.722222222222
"1460",1460,"2000","Hickory","290","0850","34","850","HICKORY","Missouri",34,850,0,"290","0850",2335,233198.22012328,52689.44632714,"G2900850","2900850",1066399863.19,145207.303269,165.133333333333,136.8,33.2666666666667,8969.13333333333,362.466666666667,-40.0666666666667,402.466666666667,214.933333333333,43.0666666666667,277.666666666667,43.0666666666667,1045.26666666667,124.4,44.9333333333333,26.6,330.2,163.4,277.333333333333,163.4
"1461",1461,"2000","Jasper","180","0730","22","730","JASPER","Indiana",22,730,0,"180","0730",805,739978.87647322,429358.58289964,"G1800730","1800730",1453552243.49,173129.446493,136.47619047619,122.952380952381,31.1904761904762,9140.33333333333,330.047619047619,-56.4761904761905,386.52380952381,202.52380952381,11.8095238095238,250.333333333333,11.8095238095238,1009.95238095238,102.238095238095,53.7619047619048,17.047619047619,291.857142857143,192.333333333333,287.47619047619,192.333333333333
"1462",1462,"2000","De Soto","280","0330","46","330","DE SOTO","Mississippi",46,330,0,"280","0330",2241,544360.41347671,-276708.16997702,"G2800330","2800330",1286639391.91,204625.890501,193.555555555556,123.111111111111,35.0555555555556,7937.72222222222,362.944444444444,16.2222222222222,346.833333333333,195.166666666667,249.277777777778,293,87.1111111111111,1299.22222222222,145.888888888889,64.1111111111111,23.5555555555556,420.888888888889,238,253.277777777778,358.5
"1463",1463,"2000","Rice","270","1310","33","1310","RICE","Minnesota",33,1310,0,"270","1310",2135,214898.89113881,770055.07979118,"G2701310","2701310",1336743016.2,154567.085027,108.444444444444,121.851851851852,26.8518518518519,11057.2592592593,326.037037037037,-121.666666666667,447.777777777778,233.222222222222,-46.9259259259259,242.074074074074,-46.9259259259259,835.111111111111,107.407407407407,23.4074074074074,40.4074074074074,304.074074074074,86.8518518518518,302.666666666667,86.8518518518518
"1464",1464,"2000","Richmond","360","0850","13","850","RICHMOND","New York",13,850,0,"360","0850",2494,1817708.90070715,555133.13065329,"G3600850","3600850",152308395.516,79066.2433707,155.333333333333,104.333333333333,30.3333333333333,8176.66666666667,327.333333333333,-10.3333333333333,338,254.333333333333,114,260,47,1351.66666666667,148.333333333333,88,16,407.666666666667,294.666666666667,400,302
"1465",1465,"2000","Summers","540","0890","56","890","SUMMERS","West Virginia",56,890,0,"540","0890",2996,1317568.90330777,122643.49089173,"G5400890","5400890",952380357.211,156442.351485,140.066666666667,134.333333333333,38.8666666666667,7461.86666666667,306.666666666667,-34.8666666666667,341.666666666667,229.4,95.6,233,38.5333333333333,1096.26666666667,123.733333333333,70.8,15.9333333333333,322.666666666667,222.466666666667,321.666666666667,236
"1466",1466,"2000","Lancaster","310","1090","35","1090","LANCASTER","Nebraska",35,1090,0,"310","1090",2613,-57564.07495041,368202.63671059,"G3101090","3101090",2192958456.34,192276.6227,144.771428571429,134.085714285714,31.0857142857143,10177.5428571429,358,-68.6571428571429,426.6,250.771428571429,8.11428571428571,274.228571428571,8.11428571428571,752.085714285714,99.4,17.8,44.2,267.457142857143,73.6857142857143,261.514285714286,73.6857142857143
"1467",1467,"2000","Mercer","340","0210","12","210","MERCER","New Jersey",12,210,0,"340","0210",2419,1780257.42063665,512301.77853682,"G3400210","3400210",589813518.511,146348.828386,150.25,119.375,33.625,8117.75,329.75,-21.5,351.25,247.25,106.875,253.875,42.25,1319.25,154.75,80,20.125,420.125,273.25,413.125,286.25
"1468",1468,"2000","Moody","460","1010","37","1010","MOODY","South Dakota",37,1010,0,"460","1010",2024,-53607.42968761,730171.98007244,"G4601010","4601010",1349621890.36,147199.654015,106.333333333333,131.458333333333,28.0833333333333,11244.75,333.583333333333,-127.625,461.125,221.791666666667,-49,245.125,-49,627.916666666667,86.9166666666667,11.9166666666667,48.125,239.875,48.125,222.5,48.125
"1469",1469,"2000","Piatt","170","1470","21","1470","PIATT","Illinois",21,1470,0,"170","1470",749,626228.62318057,305756.82638906,"G1701470","1701470",1140458214.48,151367.681708,149.230769230769,125.076923076923,32,9247.61538461538,341.769230769231,-44.6923076923077,386.230769230769,150.692307692308,23.3846153846154,264.076923076923,23.3846153846154,1027.46153846154,108.384615384615,57.4615384615385,18.4615384615385,311.384615384615,201.307692307692,277.615384615385,201.307692307692
"1470",1470,"2000","Pocahontas","190","1510","31","1510","POCAHONTAS","Iowa",31,1510,0,"190","1510",980,107540.91391695,586945.12157811,"G1901510","1901510",1499916181.77,154919.304486,120.75,126.125,28.4166666666667,10771.0833333333,334.791666666667,-101.166666666667,436,232.25,-29.2916666666667,252.583333333333,-29.2916666666667,771.125,96.3333333333333,19.3333333333333,40.0416666666667,268.333333333333,81.0833333333333,262,81.0833333333333
"1471",1471,"2000","Poweshiek","190","1570","31","1570","POWESHIEK","Iowa",31,1570,0,"190","1570",983,286563.12755875,474254.60821375,"G1901570","1901570",1518172563.29,156623.116694,129.35,126.45,29.9,10039.95,336.8,-81.8,418.55,191.85,-9.9,253.9,-9.9,868.6,102.2,29.95,34.45,286.45,108.1,276.95,108.1
"1472",1472,"2000","Jim Hogg","480","2470","49","2470","JIM HOGG","Texas",49,2470,0,"480","2470",3001,-269214.04032839,-1160507.61156374,"G4802470","4802470",2942734672.32,238964.892153,252.736842105263,137.605263157895,44.4736842105263,6003.26315789474,395.289473684211,89.2894736842105,305.763157894737,294.552631578947,185.263157894737,322.815789473684,168.368421052632,521,88.5789473684211,15.7105263157895,51.5526315789474,216.131578947368,73.1842105263158,169.289473684211,83.5526315789474
"1473",1473,"2000","Gilmer","130","1230","44","1230","GILMER","Georgia",44,1230,0,"130","1230",1281,1046594.60600488,-250853.31604657,"G1301230","1301230",1118433763.48,165972.711317,163.357142857143,135.571428571429,40.4285714285714,7118.42857142857,323.357142857143,-7.14285714285714,330.357142857143,84,118.428571428571,252.928571428571,68.7857142857143,1665.64285714286,192.071428571429,92.3571428571429,17,493.857142857143,345.785714285714,407.5,435.5
"1474",1474,"2000","Greenlee","040","0110","61","110","GREENLEE","Arizona",61,110,0,"040","0110",504,-1222274.68009214,-394300.35158804,"G0400110","0400110",4787443078.37,368140.772436,150.733333333333,201.816666666667,50.5833333333333,7389.53333333333,351.916666666667,-43.5833333333333,395.5,239.283333333333,186.75,245.366666666667,58.05,405.183333333333,80.1333333333333,7.23333333333333,63,193.983333333333,29.65,162.416666666667,99.8833333333333
"1475",1475,"2000","Preble","390","1350","24","1350","PREBLE","Ohio",24,1350,0,"390","1350",631,961798.9610453,308737.19773526,"G3901350","3901350",1104177482.42,134694.557336,141.6875,127.125,33.25,8687.0625,329.9375,-45.375,375.375,140.375,152.3125,250.1875,23.75,1091.1875,122.625,69.0625,19.8125,343.1875,223.125,291.3125,233.5
"1476",1476,"2000","Polk","310","1430","35","1430","POLK","Nebraska",35,1430,0,"310","1430",2628,-130533.30544066,414198.80823489,"G3101430","3101430",1141442127.15,142578.054478,140.875,138.5,31.625,10258.375,356.8125,-73.875,430.6875,247.0625,3.3125,271.125,3.3125,696.9375,101.6875,14.9375,45.5625,262.0625,67.3125,240.1875,67.3125
"1477",1477,"2000","Crisp","130","0810","44","810","CRISP","Georgia",44,810,0,"130","0810",1263,1148244.12170286,-549588.53779791,"G1300810","1300810",728306113.257,119933.947194,213.5,133.875,42.125,6609.75,362.75,47.75,314.75,295.5,170.75,295.5,124.75,1185.875,137,47.75,26,363.25,193.375,363.25,302.125
"1478",1478,"2000","Rooks","200","1630","32","1630","ROOKS","Kansas",32,1630,0,"200","1630",1070,-283869.26429496,212321.06308529,"G2001630","2001630",2318974646.15,192843.429035,150.833333333333,158.7,35.3333333333333,9974.7,376.533333333333,-67.1666666666667,443.733333333333,253.7,21.0666666666667,280.666666666667,21.0666666666667,561.833333333333,82.9333333333333,11.6333333333333,49.5666666666667,220.333333333333,48,207.233333333333,48
"1479",1479,"2000","Wells","180","1790","22","1790","WELLS","Indiana",22,1790,0,"180","1790",326,900928.84950572,413001.29541632,"G1801790","1801790",959346238.697,141739.709092,138.076923076923,120.692307692308,31.5384615384615,9010.53846153846,330.076923076923,-47.6153846153846,377.692307692308,135.076923076923,16.2307692307692,251.461538461538,16.2307692307692,992.692307692308,103.538461538462,63.3846153846154,15.6923076923077,285,204.538461538462,280.076923076923,204.538461538462
"1480",1480,"2000","Scotts Bluff","310","1570","35","1570","SCOTTS BLUFF","Nebraska",35,1570,0,"310","1570",2634,-634765.37369432,513175.55364845,"G3101570","3101570",1930811608.46,181758.629785,123.027777777778,170,39.6944444444444,9007.80555555555,346.694444444444,-76.8333333333333,423.472222222222,209.611111111111,7.44444444444444,241.583333333333,7.44444444444444,376.388888888889,71.0277777777778,11.1111111111111,59.0833333333333,177.027777777778,35.0555555555556,133.805555555556,35.0555555555556
"1481",1481,"2000","Cherokee","010","0190","41","190","CHEROKEE","Alabama",41,190,0,"010","0190",450,949221.7555611,-320188.18077107,"G0100190","0100190",1553882838.62,196111.134711,182.952380952381,141.666666666667,41,7291.66666666667,348.666666666667,8.23809523809524,340.52380952381,102.761904761905,188.428571428571,274.809523809524,86,1445.80952380952,177.714285714286,68.4285714285714,20.8571428571429,438.619047619048,289.285714285714,339.619047619048,381.666666666667
"1482",1482,"2000","Nantucket","250","0190","3","190","NANTUCKET","Massachusetts",3,190,0,"250","0190",2763,2128222.35639456,715485.20300042,"G2500190","2500190",128521985.681,130379.05548,128.5,74.5,27,7065.5,267,-8,274.5,65,187.5,219.5,39,1259.5,136,80,15,353,255.5,315,341.5
"1483",1483,"2000","Dakota","310","0430","35","430","DAKOTA","Nebraska",35,430,0,"310","0430",2586,-46184.74446108,547993.08048822,"G3100430","3100430",692537865.119,115718.731737,130.846153846154,135.538461538462,30.4615384615385,10606.4615384615,347.769230769231,-90.3076923076923,438.153846153846,240.076923076923,-14.0769230769231,263,-14.0769230769231,687.230769230769,102.230769230769,15.6923076923077,43.5384615384615,258.153846153846,68.2307692307692,220.230769230769,68.2307692307692
"1484",1484,"2000","Talbot","130","2630","44","2630","TALBOT","Georgia",44,2630,0,"130","2630",518,1066378.31753364,-472612.01815505,"G1302630","1302630",1022380059.41,168838.720244,202.090909090909,140.363636363636,43,6774.27272727273,355.181818181818,31,324.272727272727,127.818181818182,207.454545454545,286.181818181818,111.272727272727,1282.72727272727,159.818181818182,60.3636363636364,23.1818181818182,389.090909090909,235.090909090909,346.818181818182,337.272727272727
"1485",1485,"2000","Lucas","390","0950","24","950","LUCAS","Ohio",24,950,0,"390","0950",3049,1017866.93205495,527768.02819765,"G3900950","3900950",898763533.007,204850.362814,136.789473684211,115.368421052632,30.2631578947368,9058.63157894737,328.578947368421,-45.8947368421053,374.368421052632,250.789473684211,14.4736842105263,250.789473684211,14.4736842105263,903.052631578947,94.8947368421053,55.4210526315789,15.3157894736842,256.263157894737,190.526315789474,256.263157894737,190.526315789474
"1486",1486,"2000","Pennington","460","1030","37","1030","PENNINGTON","South Dakota",37,1030,0,"460","1030",2025,-544850.73199181,747629.02114204,"G4601030","4601030",7211274064.31,552080.214832,113.587786259542,151.526717557252,34.8625954198473,9730.49618320611,342.152671755725,-87.4809160305343,429.595419847328,206.916030534351,5.90839694656489,240.977099236641,-11.2900763358779,453.595419847328,75.1068702290076,11.4580152671756,54.2671755725191,200.519083969466,40.9389312977099,163.351145038168,43.3969465648855
"1487",1487,"2000","Cherokee","400","0210","53","210","CHEROKEE","Oklahoma",53,210,0,"400","0210",658,89478.90910477,-178055.01435715,"G4000210","4000210",2010886772.16,205740.467059,190.52,137.08,34.92,8502.04,380.88,-5.48,386.28,236.76,77.28,297.88,77.28,1121.28,130.44,56.52,25.24,351.84,187.12,283.48,187.12
"1488",1488,"2000","Lycoming","420","0810","14","810","LYCOMING","Pennsylvania",14,810,0,"420","0810",912,1562034.02992776,586779.20253804,"G4200810","4200810",3221307179.06,265202.402255,122.88679245283,123.433962264151,33.8490566037736,8258.50943396226,307.566037735849,-52.9433962264151,360.490566037736,208.283018867925,9.58490566037736,225.77358490566,9.58490566037736,1046.81132075472,113.433962264151,63.4905660377358,18.0754716981132,322.245283018868,199.547169811321,319.396226415094,199.566037735849
"1489",1489,"2000","Limestone","480","2930","49","2930","LIMESTONE","Texas",49,2930,0,"480","2930",1962,-54886.06030533,-665470.80793188,"G4802930","4802930",2416886850.82,198440.824261,226.393939393939,138,38.8181818181818,7610.0303030303,397.757575757576,46.4545454545455,351.151515151515,249.181818181818,152.939393939394,321.393939393939,124.818181818182,874.151515151515,102.484848484848,50.6666666666667,19.5757575757576,256.545454545455,182.060606060606,192.575757575758,196.666666666667
"1490",1490,"2000","Lawrence","010","0790","41","790","LAWRENCE","Alabama",41,790,0,"010","0790",475,790285.9940368,-297319.06716862,"G0100790","0100790",1859801692.72,194809.603616,185.5,138.708333333333,39.9166666666667,7472.29166666667,352.541666666667,7.70833333333333,344.875,155.666666666667,239.083333333333,278.916666666667,85.625,1426.70833333333,169.5,69.7083333333333,19.875,422.833333333333,277.208333333333,311.166666666667,389.916666666667
"1491",1491,"2000","Greene","010","0630","41","630","GREENE","Alabama",41,630,0,"010","0630",468,747886.64648964,-488212.96893295,"G0100630","0100630",1709245829.12,360916.064209,202.142857142857,139.428571428571,41.0476190476191,7206.57142857143,363.428571428571,27.9047619047619,335.571428571429,161.761904761905,253.904761904762,292.428571428571,106.285714285714,1364.33333333333,156.714285714286,68.3809523809524,19.4761904761905,416.666666666667,255.47619047619,304.904761904762,376.857142857143
"1492",1492,"2000","Lexington City","510","6780","40","6780","LEXINGTON","Virginia",40,6780,0,"510","6780",1793,1437012.03093186,157145.60275279,"G5106780","5106780",6458618.6992,13496.6884622,159,142,40,7510,332,-16,348,247,59,254,59,1126,118,77,14,326,235,317,235
"1493",1493,"2000","Phillips","200","1470","32","1470","PHILLIPS","Kansas",32,1470,0,"200","1470",1063,-284016.12499178,261035.29838014,"G2001470","2001470",2317546561.33,192535.337475,147.628571428571,159.714285714286,35.5714285714286,9957.25714285714,373.714285714286,-71.1714285714286,445.057142857143,250.2,18.0571428571429,277.057142857143,18.0571428571429,557.571428571429,88.1428571428571,11.3714285714286,52.2857142857143,224.4,44.5142857142857,208.857142857143,44.5142857142857
"1494",1494,"2000","Nevada","050","0990","42","990","NEVADA","Arkansas",42,990,0,"050","0990",2848,247952.27313778,-425849.06769672,"G0500990","0500990",1607829202.57,203197.047415,205.807692307692,143.423076923077,38,8099.80769230769,390.576923076923,18.8846153846154,371.692307692308,206.538461538462,265.461538461538,308.807692307692,98.5384615384615,1268.11538461538,133.269230769231,74.5384615384615,15,357.230769230769,283,291.576923076923,326.038461538462
"1495",1495,"2000","Trego","200","1950","32","1950","TREGO","Kansas",32,1950,0,"200","1950",1084,-332597.64233407,165283.8363039,"G2001950","2001950",2328461411.12,193133.524527,154.619047619048,159.5,36.0238095238095,9702.40476190476,375.738095238095,-59.7857142857143,435.380952380952,254.214285714286,29.8095238095238,281.309523809524,29.8095238095238,526.5,78.5714285714286,11.3095238095238,50.7142857142857,218,45.7857142857143,208.357142857143,45.7857142857143
"1496",1496,"2000","Grady","130","1310","44","1310","GRADY","Georgia",44,1310,0,"130","1310",1285,1119109.83157332,-670898.57836631,"G1301310","1301310",1192298775.77,145287.721834,221.6,138.25,44.9,6183.85,365.95,60.8,305,297.25,182,297.25,138.6,1354.3,154.9,57.2,26.85,426.3,219.05,426.3,319.9
"1497",1497,"2000","Wasco","410","0650","72","650","WASCO","Oregon",72,650,0,"410","0650",1459,-1954072.63094921,1116936.48322269,"G4100650","4100650",6203800153.85,486077.934497,107.505154639175,135.494845360825,40.701030927835,6829.56701030928,305.154639175258,-23.360824742268,328.536082474227,33.4432989690722,197.917525773196,198.288659793814,25.4020618556701,741.40206185567,130.979381443299,12.7113402061856,60.9072164948454,366.969072164948,59.3814432989691,61.4329896907216,330.917525773196
"1498",1498,"2000","Floyd","510","0630","40","630","FLOYD","Virginia",40,630,0,"510","0630",2738,1373636.59662751,49558.31171474,"G5100630","5100630",987381252.078,188165.617633,141.615384615385,136.538461538462,40,7206.38461538462,307.538461538462,-27.9230769230769,335.307692307692,226.615384615385,44.9230769230769,232.384615384615,44.9230769230769,1210.30769230769,123.230769230769,74.6923076923077,15.6153846153846,356.615384615385,239.076923076923,339.846153846154,239.076923076923
"1499",1499,"2000","Tallahatchie","280","1350","46","1350","TALLAHATCHIE","Mississippi",46,1350,0,"280","1350",2286,534274.14258162,-380964.20040529,"G2801350","2801350",1688898331.89,224968.335071,201.181818181818,131.454545454545,37.2727272727273,7786.63636363636,371.727272727273,24.0454545454545,347.772727272727,202.454545454545,256.136363636364,298.818181818182,97.1363636363636,1363.86363636364,144.454545454545,62.2272727272727,23,426.727272727273,237.318181818182,274.454545454545,377.681818181818
"1500",1500,"2000","Hardin","190","0830","31","830","HARDIN","Iowa",31,830,0,"190","0830",363,225747.94049498,550314.14530096,"G1900830","1900830",1476104819.12,159162.314421,121.708333333333,123.916666666667,28.7083333333333,10495.875,331.666666666667,-95.3333333333333,427.208333333333,230.166666666667,-24.7916666666667,250.666666666667,-24.7916666666667,826.916666666667,102.208333333333,23.5416666666667,37.8333333333333,289.166666666667,94.75,283.583333333333,94.75
"1501",1501,"2000","Hartford","090","0030","1","30","HARTFORD","Connecticut",1,30,0,"090","0030",3077,1900291.46322599,716243.38807585,"G0900030","0900030",1943959499.02,251851.523371,134.192307692308,122,33.0384615384615,8426.69230769231,320.384615384615,-43.3076923076923,363.615384615385,240.346153846154,117.423076923077,240.346153846154,20.2307692307692,1367.80769230769,142.115384615385,98.5769230769231,9.15384615384615,380.615384615385,320.307692307692,380.615384615385,324.038461538462
"1502",1502,"2000","Chester","470","0230","54","230","CHESTER","Tennessee",54,230,0,"470","0230",1499,664322.05319358,-207028.06450281,"G4700230","4700230",747837658.664,158619.162313,183.25,137.5,38.0833333333333,7790.16666666667,356.583333333333,0.833333333333333,355.75,184.833333333333,238.083333333333,280.916666666667,78.5,1343.66666666667,147.666666666667,65.5,20.25,410.666666666667,248.333333333333,279.333333333333,368.666666666667
"1503",1503,"2000","Hampton City","510","6500","40","6500","HAMPTON","Virginia",40,6500,0,"510","6500",1790,1717315.89203396,127951.6841888,"G5106500","5106500",135090527.346,144195.354288,180,97,31,7531.5,332.5,25,307.5,271.5,140,276,81.5,1212,151,72,22,397.5,244.5,379,268.5
"1504",1504,"2000","Valley","300","1050","64","1050","VALLEY","Montana",64,1050,0,"300","1050",1381,-796594.49762193,1256180.50754485,"G3001050","3001050",13110026518.7,588591.505387,87.8130434782609,145.182608695652,30.4434782608696,11046.9913043478,329.44347826087,-139.586956521739,468.995652173913,200.634782608696,-40.2,225.813043478261,-60.7608695652174,313.230434782609,63.5782608695652,7.71739130434783,67.195652173913,161.469565217391,25.895652173913,137.473913043478,27.0217391304348
"1505",1505,"2000","Putnam","290","1710","34","1710","PUTNAM","Missouri",34,1710,0,"290","1710",2372,250781.97917979,337793.53330486,"G2901710","2901710",1345892990.03,208390.105712,143.411764705882,130.705882352941,31.4705882352941,9547.88235294118,348,-61.5294117647059,409.647058823529,214.529411764706,12.9411764705882,262.176470588235,12.9411764705882,957.411764705882,114.176470588235,40.4705882352941,30.3529411764706,303.235294117647,138.294117647059,285.058823529412,138.294117647059
"1506",1506,"2000","Winston","280","1590","46","1590","WINSTON","Mississippi",46,1590,0,"280","1590",2296,645577.17354378,-469949.44930856,"G2801590","2801590",1580185941.86,175651.388482,199.55,139.2,40.85,7239.7,362.2,25.6,336.55,201.55,251.2,290.2,103.6,1391.5,148.7,70.3,20.35,421.35,255.85,291,389.1
"1507",1507,"2000","Blaine","300","0050","64","50","BLAINE","Montana",64,50,0,"300","0050",2049,-965675.89454136,1284774.77174614,"G3000050","3000050",10978485045.2,512880.727324,86.2368421052632,153.863157894737,33.7894736842105,10123.1263157895,320.268421052632,-129.226315789474,449.489473684211,177.052631578947,-14.7526315789474,214.036842105263,-47.9315789473684,376.184210526316,65.9894736842105,13.6736842105263,53.1052631578947,169.605263157895,45.9421052631579,139.684210526316,47.0105263157895
"1508",1508,"2000","Fall River","460","0470","37","470","FALL RIVER","South Dakota",37,470,0,"460","0470",2001,-607654.86795413,666735.07861361,"G4600470","4600470",4530235984.48,276703.978924,119.269230769231,171.358974358974,37.6923076923077,9716.44871794872,356.910256410256,-91.6153846153846,448.474358974359,217.230769230769,7.19230769230769,245.884615384615,-7.07692307692308,401.076923076923,70.025641025641,9.41025641025641,58,186.858974358974,33.2692307692308,149.24358974359,35.525641025641
"1509",1509,"2000","Morris","480","3430","49","3430","MORRIS","Texas",49,3430,0,"480","3430",1571,117528.1254273,-490053.56295631,"G4803430","4803430",669883033.084,160463.748175,217.222222222222,143,37.7777777777778,8223,401.444444444444,26.5555555555556,375,214.777777777778,303,321.444444444444,107.888888888889,1105.66666666667,116.222222222222,72.1111111111111,15.6666666666667,320.444444444444,240.444444444444,242.444444444444,273.555555555556
"1510",1510,"2000","Lyon","270","0830","33","830","LYON","Minnesota",33,830,0,"270","0830",3015,12791.29677516,773615.98666993,"G2700830","2700830",1868549364.11,175852.07319,109.055555555556,122.277777777778,26.7777777777778,11276,332.805555555556,-118.333333333333,451.111111111111,225.75,-46.6388888888889,247.694444444444,-46.6388888888889,688.805555555556,86.9722222222222,16.75,42.5,251.111111111111,63.3888888888889,238.416666666667,63.3888888888889
"1511",1511,"2000","Adams","530","0010","73","10","ADAMS","Washington",73,10,0,"530","0010",1812,-1708114.85533203,1262773.79880518,"G5300010","5300010",4997760490.29,332057.557614,122.425,138.45,38.0875,7796.65,336.95,-22.6875,359.6,30.1625,221.8375,224.1875,25.2,289.7625,44.025,7.875,44.775,122.1,31.6875,37.6,106.0125
"1512",1512,"2000","Nicholas","210","1810","51","1810","NICHOLAS","Kentucky",51,1810,0,"210","1810",184,1034954.8078096,158998.77444524,"G2101810","2101810",509833877.515,135955.49551,155.571428571429,133.142857142857,36.4285714285714,8079.85714285714,332.857142857143,-27.5714285714286,360.428571428571,154.142857142857,165,256.428571428571,46.5714285714286,1229.85714285714,131.571428571429,68.8571428571429,18.1428571428571,373,246.571428571429,328.857142857143,281
"1513",1513,"2000","Catawba","370","0350","47","350","CATAWBA","North Carolina",47,350,0,"370","0350",2526,1321462.22935836,-102814.05891419,"G3700350","3700350",1070992758.98,149510.787617,177.153846153846,138.461538461538,40.0769230769231,7305.69230769231,342,2.38461538461538,339.307692307692,261.076923076923,130,269.692307692308,80.3076923076923,1316.30769230769,139.846153846154,79.9230769230769,17.7692307692308,376.923076923077,261.230769230769,370.692307692308,293.230769230769
"1514",1514,"2000","Wayne","130","3050","44","3050","WAYNE","Georgia",44,3050,0,"130","3050",3097,1326963.90586465,-566458.40706977,"G1303050","1303050",1680395996.07,219897.54427,218.814814814815,135.703703703704,43.5185185185185,6114.37037037037,365.222222222222,57.9259259259259,307.407407407407,294.333333333333,181.037037037037,294.777777777778,137.074074074074,1278.88888888889,164.481481481481,50.037037037037,34.7407407407407,470.666666666667,191.444444444444,469.259259259259,253.962962962963
"1515",1515,"2000","Keith","310","1010","35","1010","KEITH","Nebraska",35,1010,0,"310","1010",2610,-470798.37782977,428486.98717561,"G3101010","3101010",2874274861.26,221701.453489,127.84,162.06,36.28,9822.4,354.74,-85.34,440.1,222.38,0.02,255.52,0.02,426.36,74.8,14.8,51.3,182.9,47.54,147.62,47.54
"1516",1516,"2000","Grant","050","0530","42","530","GRANT","Arkansas",42,530,0,"050","0530",121,326639.37603617,-353252.09344402,"G0500530","0500530",1639502242.73,190360.821828,202.263157894737,139.263157894737,37.4736842105263,7966.84210526316,382.157894736842,16.1052631578947,366.105263157895,203.894736842105,302.684210526316,302.684210526316,95.8421052631579,1269.57894736842,135.315789473684,76.3684210526316,17.6842105263158,383.368421052632,265.894736842105,265.894736842105,325
