"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"1181",1181,"2000","Columbia","120","0230","43","230","COLUMBIA","Florida",43,230,0,"120","0230",288,1281698.3051534,-722183.31333767,"G1200230","1200230",2074728269.42,275216.980136,216.8,135.133333333333,46.5666666666667,5758.53333333333,348.166666666667,60.9666666666667,287.133333333333,285.966666666667,184.433333333333,285.966666666667,139.433333333333,1466.86666666667,193.633333333333,70.0333333333333,35.1,560.633333333333,247.2,560.633333333333,334.433333333333
"1182",1182,"2000","Fleming","210","0690","51","690","FLEMING","Kentucky",51,690,0,"210","0690",33,1061825.47253943,166347.99030368,"G2100690","2100690",910295422.175,199964.667513,140.866666666667,127.4,34.4666666666667,8640.53333333333,323.266666666667,-40.4,363.533333333333,153.333333333333,154.266666666667,248.2,26.5333333333333,1218.8,127.666666666667,65.0666666666667,17,350.2,241.733333333333,335.466666666667,291.733333333333
"1183",1183,"2000","Comanche","480","0930","49","930","COMANCHE","Texas",49,930,0,"480","0930",1681,-240695.87205482,-617566.22021717,"G4800930","4800930",2454488200.25,212546.326588,194.628571428571,136.714285714286,38.5714285714286,7748.25714285714,362.485714285714,12.8571428571429,349.571428571429,236.971428571429,101.8,289.028571428571,90.4,721.657142857143,96.7428571428571,41.4857142857143,27.0285714285714,256.628571428571,135.028571428571,188.2,136.085714285714
"1184",1184,"2000","Fayette","170","0510","21","510","FAYETTE","Illinois",21,510,0,"170","0510",603,597999.50088933,190085.80179496,"G1700510","1700510",1878666787.3,203866.111524,142.892857142857,118.535714285714,30.0357142857143,9539.21428571429,336.035714285714,-48.3928571428571,384.428571428571,195.285714285714,15.1785714285714,260.678571428571,15.1785714285714,1086.57142857143,113.142857142857,61.5,18.9285714285714,332.071428571429,216.535714285714,300.928571428571,216.535714285714
"1185",1185,"2000","Swain","370","1730","47","1730","SWAIN","North Carolina",47,1730,0,"370","1730",1129,1121695.08988437,-151593.78315963,"G3701730","3701730",1400263055.94,257154.19987,128.619047619048,131.619047619048,39.4285714285714,7307.42857142857,288.761904761905,-39.7142857142857,328.47619047619,43.6666666666667,138.380952380952,219.380952380952,32,1793.42857142857,192.714285714286,111.619047619048,13.0952380952381,506.619047619048,394.52380952381,443.190476190476,478
"1186",1186,"2000","Beltrami","270","0070","33","70","BELTRAMI","Minnesota",33,70,0,"270","0070",2081,80071.36123471,1168766.06683822,"G2700070","2700070",7913949777.43,429013.718246,58.4108527131783,123.674418604651,24.9767441860465,12259.7131782946,288.519379844961,-198.860465116279,487.333333333333,198.945736434109,-110.046511627907,206.186046511628,-110.046511627907,657.186046511628,109.248062015504,12.7519379844961,61.077519379845,298.093023255814,48.7519379844961,297.22480620155,48.7596899224806
"1187",1187,"2000","Sharp","050","1350","42","1350","SHARP","Arkansas",42,1350,0,"050","1350",3069,402801.12873769,-140447.10834839,"G0501350","0501350",1570434581.48,220471.1921,163.173913043478,138.695652173913,35.9130434782609,8649.52173913043,353.695652173913,-26.8260869565217,380.565217391304,160.869565217391,258.173913043478,271.217391304348,48.7391304347826,1327.21739130435,146.217391304348,89.2173913043478,17.4347826086957,398.304347826087,287.086956521739,287.608695652174,316.130434782609
"1188",1188,"2000","Gogebic","260","0530","23","530","GOGEBIC","Michigan",23,530,0,"260","0530",2790,485870.0514639,1011566.72741465,"G2600530","2600530",2963036524.62,343935.334554,65.0384615384615,119.038461538462,27.2884615384615,10591.9230769231,277.326923076923,-150.826923076923,428.076923076923,172.538461538462,-64.9807692307692,194.230769230769,-76.25,958.596153846154,122.230769230769,36.25,34.7692307692308,334.769230769231,128.692307692308,331.826923076923,139.365384615385
"1189",1189,"2000","Taylor","130","2690","44","2690","TAYLOR","Georgia",44,2690,0,"130","2690",521,1094500.84593933,-485344.17327088,"G1302690","1302690",983197922.669,195833.518472,195.214285714286,134.071428571429,41.0714285714286,6978.21428571429,348.071428571429,27.7142857142857,320.357142857143,115.785714285714,202.5,281.142857142857,102.642857142857,1378.78571428571,153.428571428571,75.7857142857143,19.1428571428571,422.428571428571,261.785714285714,366.357142857143,396.928571428571
"1190",1190,"2000","Bastrop","480","0210","49","210","BASTROP","Texas",49,210,0,"480","0210",1651,-126308.28530691,-825049.66918512,"G4800210","4800210",2320455403.88,190450.258941,213.724137931034,125.551724137931,39.3793103448276,6858.75862068965,365,50.4137931034483,314.689655172414,253.103448275862,134.724137931034,296.862068965517,121.034482758621,897.413793103448,105.862068965517,52.7586206896552,23.0344827586207,272.172413793103,182.793103448276,222.275862068966,193.51724137931
"1191",1191,"2000","Bedford","420","0090","14","90","BEDFORD","Pennsylvania",14,90,0,"420","0090",1467,1473213.75239803,417000.44455124,"G4200090","4200090",2635042875.02,232451.110157,118.230769230769,120.564102564103,32.7179487179487,8770.76923076923,305.51282051282,-56.4102564102564,361.871794871795,180.230769230769,21.3589743589744,228.025641025641,2.48717948717949,1051.79487179487,100.410256410256,70.5897435897436,10.8717948717949,294.307692307692,231.333333333333,281.25641025641,231.666666666667
"1192",1192,"2000","Middlesex","090","0070","1","70","MIDDLESEX","Connecticut",1,70,0,"090","0070",270,1925400.99576727,683069.12325654,"G0900070","0900070",992406269.326,200497.76281,120.764705882353,104.941176470588,29.5294117647059,8608.52941176471,299.470588235294,-49.1764705882353,348.647058823529,35.5882352941176,230.294117647059,230.294117647059,9.52941176470588,1346.82352941176,136.705882352941,81.8823529411765,12.1176470588235,376.294117647059,295.176470588235,295.176470588235,342.823529411765
"1193",1193,"2000","Humboldt","190","0910","31","910","HUMBOLDT","Iowa",31,910,0,"190","0910",367,145837.97594298,592302.62520605,"G1900910","1900910",1128515688.56,135502.0519,105.2,118.2,26.9333333333333,11054.5333333333,316.6,-119.133333333333,435.8,219.733333333333,-45.4,239.733333333333,-45.4,843,132.6,19.5333333333333,51.6,346.266666666667,70,334.6,70
"1194",1194,"2000","Kingman","200","0950","32","950","KINGMAN","Kansas",32,950,0,"200","0950",1041,-186923.87819083,8708.87870734,"G2000950","2000950",2244747467.16,193135.240969,154.03125,134.375,31.9375,9963.25,363.0625,-51.6875,414.8125,252.375,22.96875,279.21875,22.96875,703.90625,97.59375,18.65625,41.4375,267.0625,70.90625,237.8125,70.90625
"1195",1195,"2000","Day","460","0370","37","370","DAY","South Dakota",37,370,0,"460","0370",1996,-125876.80995482,880825.06651206,"G4600370","4600370",2826176636.87,214329.573646,83.7777777777778,126,26.0666666666667,11824.4222222222,316.422222222222,-156.911111111111,473.4,203.422222222222,-75.7333333333333,229.533333333333,-75.7333333333333,562.888888888889,96.5777777777778,11.6444444444444,62.7111111111111,267.733333333333,39.6222222222222,247.555555555556,39.6444444444444
"1196",1196,"2000","Island","530","0290","73","290","ISLAND","Washington",73,290,0,"530","0290",1824,-1966782.45071732,1465844.0247756,"G5300290","5300290",544440749.872,324923.48405,115.727272727273,82.9090909090909,41.8181818181818,3988.27272727273,231.272727272727,35.0909090909091,196.272727272727,70.2727272727273,168.181818181818,168.454545454545,67.0909090909091,681.636363636364,92.4545454545455,24.9090909090909,35.4545454545455,261.454545454545,97.7272727272727,97.8181818181818,231.636363636364
"1197",1197,"2000","Leon","480","2890","49","2890","LEON","Texas",49,2890,0,"480","2890",1960,386.57435562,-693344.02952581,"G4802890","4802890",2798208269.07,294678.290476,206.210526315789,129.236842105263,39.3684210526316,7079.65789473684,361.578947368421,37.8684210526316,323.684210526316,236.684210526316,284.605263157895,292.421052631579,110.368421052632,1063.65789473684,100.921052631579,71.1315789473684,9.92105263157895,292.342105263158,242.842105263158,247.5,264.815789473684
"1198",1198,"2000","Caldwell","370","0270","47","270","CALDWELL","North Carolina",47,270,0,"370","0270",2522,1287096.65972854,-75253.97348046,"G3700270","3700270",1228422501.71,164719.055424,156.5,134.055555555556,38.3333333333333,7768.72222222222,330.555555555556,-15.4444444444444,345.888888888889,127.833333333333,77.6666666666667,255.111111111111,55.5,1415.33333333333,145.333333333333,105.611111111111,9.11111111111111,375.888888888889,329.055555555556,356.166666666667,335.722222222222
"1199",1199,"2000","Hanson","460","0610","37","610","HANSON","South Dakota",37,610,0,"460","0610",3006,-143511.60643721,692593.92285575,"G4600610","4600610",1128270217.39,135730.053634,103.15,126.5,27.05,11382.95,329.3,-127.5,456.75,219.2,-49.3,244.4,-49.3,601.2,93.95,12.2,54.3,257.05,43.2,231.95,43.2
"1200",1200,"2000","Doniphan","200","0430","32","430","DONIPHAN","Kansas",32,430,0,"200","0430",1018,72399.93706905,256816.77252464,"G2000430","2000430",1028395371.66,173828.131339,138,121.692307692308,29,10189.4615384615,338.230769230769,-72,410.307692307692,241.615384615385,0.230769230769231,263.307692307692,0.230769230769231,910.769230769231,122.384615384615,26.1538461538462,43,329.461538461538,88.6153846153846,324.615384615385,88.6153846153846
"1201",1201,"2000","Murray","130","2130","44","2130","MURRAY","Georgia",44,2130,0,"130","2130",1319,1018898.82601293,-243275.73074281,"G1302130","1302130",898419430.453,189929.534001,162.8,131.466666666667,37.9333333333333,7787.8,331.333333333333,-9.4,340.733333333333,73.8,219.466666666667,260.2,60.3333333333333,1623.26666666667,184.6,98.8,16.1333333333333,484.066666666667,355.466666666667,371.466666666667,449.6
"1202",1202,"2000","Cullman","010","0430","41","430","CULLMAN","Alabama",41,430,0,"010","0430",460,834665.11374865,-336930.63147342,"G0100430","0100430",1954996982.88,242988.39745,173.655172413793,132.827586206897,38.551724137931,7753.72413793103,341.758620689655,0.896551724137931,340.758620689655,85.5862068965517,233.034482758621,269.896551724138,71.0344827586207,1605.58620689655,193.034482758621,87.2758620689655,19.5862068965517,493.379310344828,327.758620689655,348.48275862069,453.48275862069
"1203",1203,"2000","Kalkaska","260","0790","23","790","KALKASKA","Michigan",23,790,0,"260","0790",2801,861211.91656892,853304.83682892,"G2600790","2600790",1478242089.99,154086.164912,87.0833333333333,116.708333333333,29,9550.75,293.583333333333,-104.625,398.083333333333,176.208333333333,-33.0416666666667,205.625,-36.625,881.958333333333,104.166666666667,37.1666666666667,27.0416666666667,275.875,133.125,269.625,149.208333333333
"1204",1204,"2000","Nelson","210","1790","51","1790","NELSON","Kentucky",51,1790,0,"210","1790",3071,916775.23447967,85044.78994785,"G2101790","2101790",1098347851.39,257715.339692,153.6875,127.5625,35,8604.8125,335.25,-27.3125,362.375,149.5,210.25,259.8125,39.125,1325.5625,135.375,67.6875,17.1875,387.5,263.25,334.625,339.125
"1205",1205,"2000","Northampton","510","1310","40","1310","NORTHAMPTON","Virginia",40,1310,0,"510","1310",1749,1750315.03267056,169342.83451993,"G5101310","5101310",544482850.497,1093535.28464,167.333333333333,96.6666666666667,30,7832.88888888889,323.111111111111,8,315.111111111111,72.7777777777778,203.333333333333,266,65.7777777777778,1151.33333333333,122.444444444444,77.7777777777778,14,322,248.111111111111,274.444444444444,306.888888888889
"1206",1206,"2000","Clarendon","450","0270","48","270","CLARENDON","South Carolina",48,270,0,"450","0270",950,1446766.27067274,-308740.58644315,"G4500270","4500270",1801777756.73,231313.195087,193.458333333333,134.458333333333,40.5416666666667,7087.41666666667,352.25,24.1666666666667,328.125,279.583333333333,152.041666666667,281.625,99.3333333333333,1319.04166666667,144.916666666667,76.75,19.125,398.333333333333,271.625,396.958333333333,316.333333333333
"1207",1207,"2000","Wabaunsee","200","1970","32","1970","WABAUNSEE","Kansas",32,1970,0,"200","1970",1085,-17597.18854843,162892.51453075,"G2001970","2001970",2071460154.38,215639.314801,141.375,123.5625,30,10008.6875,341.59375,-65.53125,407.15625,240.78125,7.65625,265.5,7.65625,876.3125,123.59375,26.34375,40.59375,318.90625,89,297.84375,89
"1208",1208,"2000","Sully","460","1190","37","1190","SULLY","South Dakota",37,1190,0,"460","1190",2032,-326667.23110753,814380.88524143,"G4601190","4601190",2772160105.91,244203.135354,95.8372093023256,135.395348837209,28.3255813953488,11532.9534883721,337.511627906977,-134.162790697674,471.744186046512,210.906976744186,-45.3720930232558,241.093023255814,-56.1860465116279,472.093023255814,81.4883720930233,10.1162790697674,61.5581395348837,225.744186046512,36.093023255814,195.651162790698,36.2325581395349
"1209",1209,"2000","Pierce","130","2290","44","2290","PIERCE","Georgia",44,2290,0,"130","2290",2949,1302309.15802924,-591761.36420366,"G1302290","1302290",890720105.264,175371.677226,210.333333333333,134.583333333333,43.75,6246.83333333333,354.5,50.3333333333333,304.166666666667,287.25,174,287.25,127.333333333333,1386.16666666667,174.833333333333,74.6666666666667,27.6666666666667,479.75,267.083333333333,479.75,339.25
"1210",1210,"2000","Williamson","170","1990","21","1990","WILLIAMSON","Illinois",21,1990,0,"170","1990",2706,616642.24592901,48752.96722849,"G1701990","1701990",1150932209.41,136671.588195,151.058823529412,119.764705882353,32,9028.11764705882,334.764705882353,-35.0588235294118,369.647058823529,147.882352941176,220.235294117647,262.470588235294,30.1176470588235,1278.76470588235,134.882352941176,73.4117647058823,17.2352941176471,390.705882352941,263.470588235294,317.294117647059,301.823529411765
"1211",1211,"2000","Lyman","460","0850","37","850","LYMAN","South Dakota",37,850,0,"460","0850",2018,-307804.97351743,722127.62209417,"G4600850","4600850",4421175241.47,422805.1069,103.782608695652,146.579710144928,30.5652173913043,11230.2463768116,345.782608695652,-126.04347826087,471.811594202899,216.304347826087,-42.6086956521739,245.942028985507,-42.8840579710145,498.072463768116,82.1884057971015,9.8695652173913,60.9565217391304,234.594202898551,33.7826086956522,202.579710144928,33.7826086956522
"1212",1212,"2000","Jackson","410","0290","72","290","JACKSON","Oregon",72,290,0,"410","0290",2960,-2156613.81051531,857667.27953802,"G4100290","4100290",7256485785.47,379455.873451,102.72131147541,149.065573770492,45.1639344262295,6209.54098360656,302.729508196721,-23.6311475409836,326.262295081967,34.1147540983607,185.786885245902,186.803278688525,30.0491803278689,836.77868852459,147.696721311475,7.05737704918033,66.5819672131148,410.885245901639,43.172131147541,49.6967213114754,355.204918032787
"1213",1213,"2000","Crowley","080","0250","62","250","CROWLEY","Colorado",62,250,0,"080","0250",889,-673388.43616335,120239.03432945,"G0800250","0800250",2072846240.92,190989.906864,127.903225806452,180.709677419355,38.9677419354839,9767,363.483870967742,-94.6451612903226,457.967741935484,227.806451612903,4.35483870967742,254.322580645161,4.35483870967742,280.354838709677,55.258064516129,7.03225806451613,59.8387096774194,128.58064516129,21.741935483871,123.645161290323,21.741935483871
"1214",1214,"2000","Madison","360","0530","13","530","MADISON","New York",13,530,0,"360","0530",2687,1638126.88668793,782062.32248357,"G3600530","3600530",1713368918.45,249419.751372,94.8076923076923,109.576923076923,29.3461538461538,9152.11538461538,283.307692307692,-84,367.346153846154,132.038461538462,-18.8461538461538,208.5,-25.0769230769231,1167.38461538462,117.730769230769,81.4615384615385,10.7307692307692,318.307692307692,256.846153846154,303.846153846154,269.923076923077
"1215",1215,"2000","Calvert","240","0090","52","70","CALVERT","Maryland",52,70,0,"240","0090",420,1665905.81697916,288899.64006857,"G2400090","2400090",565138384.588,221133.892223,155.75,108.75,31.5,8382,327,-12.25,339.375,227,149.875,261.5,46.625,1201.5,115,79.875,10.25,317.125,289.625,296.75,294.5
"1216",1216,"2000","Cleveland","370","0450","47","450","CLEVELAND","North Carolina",47,450,0,"370","0450",2531,1296805.06083536,-143877.74738015,"G3700450","3700450",1213668752.43,157850.448662,169.529411764706,133.823529411765,38.5882352941176,7666.82352941176,339.058823529412,-2.58823529411765,341.705882352941,90.9411764705882,212.294117647059,266.411764705882,69.6470588235294,1428.82352941176,154.882352941176,102.882352941176,11.9411764705882,392.117647058824,320.470588235294,350.764705882353,361
"1217",1217,"2000","Banks","130","0110","44","110","BANKS","Georgia",44,110,0,"130","0110",413,1137918.41269512,-277271.85858786,"G1300110","1300110",605727504.755,105335.037808,174,130.555555555556,39,7397.22222222222,336.333333333333,6.44444444444444,330,89.4444444444444,248.555555555556,266.555555555556,76.5555555555556,1588,182.444444444444,105.222222222222,15,475.888888888889,347.222222222222,368,432.777777777778
"1218",1218,"2000","Pinellas","120","1030","43","1030","PINELLAS","Florida",43,1030,0,"120","1030",3086,1307514.37281875,-974990.93341993,"G1201030","1201030",755163920.432,781845.683192,240.111111111111,97.7777777777778,43.2222222222222,4734.22222222222,341.444444444444,118.111111111111,223.222222222222,294.666666666667,235.555555555556,294.666666666667,176.333333333333,1376.33333333333,214.222222222222,41.6666666666667,51.8888888888889,619.222222222222,211.555555555556,615.222222222222,240.111111111111
"1219",1219,"2000","Briscoe","480","0450","49","450","BRISCOE","Texas",49,450,0,"480","0450",1661,-474109.98078988,-319541.95401949,"G4800450","4800450",2335122496.94,193203.373096,166.457142857143,156.971428571429,38.7142857142857,8767.17142857143,362.542857142857,-38.3142857142857,400.857142857143,254.885714285714,51.0285714285714,275.742857142857,51.0285714285714,489.857142857143,81.2571428571429,12.6285714285714,53.7714285714286,204.885714285714,45.5714285714286,196.2,45.5714285714286
"1220",1220,"2000","Rosebud","300","0870","64","870","ROSEBUD","Montana",64,870,0,"300","0870",1372,-827617.56997954,1021918.46204317,"G3000870","3000870",13019146969.8,691112.214619,90.6232558139535,155.223255813954,33.3767441860465,10123.8186046512,336.451162790698,-121.209302325581,457.674418604651,146.762790697674,-39.2976744186047,222.679069767442,-39.5255813953488,362.339534883721,79.1627906976744,11.493023255814,64.0744186046512,177.646511627907,40.8325581395349,113.083720930233,40.8511627906977
"1221",1221,"2000","Logan","170","1070","21","1070","LOGAN","Illinois",21,1070,0,"170","1070",731,559833.03406816,313675.76639914,"G1701070","1701070",1603212623.32,168018.750447,134.260869565217,116.782608695652,29.3913043478261,9869.73913043478,330.217391304348,-61.2608695652174,391.304347826087,190.608695652174,1.60869565217391,255.217391304348,1.60869565217391,1023.65217391304,108.434782608696,47.5652173913044,23.8695652173913,322.565217391304,175.173913043478,304.608695652174,175.173913043478
"1222",1222,"2000","King George","510","0990","40","990","KING GEORGE","Virginia",40,990,0,"510","0990",2753,1622199.24889777,247968.09629033,"G5100990","5100990",477588273.733,152320.969201,159.285714285714,115.571428571429,32.8571428571429,8385.57142857143,333.714285714286,-13,346.571428571429,96.4285714285714,244.857142857143,265.428571428571,50.1428571428571,1147.85714285714,111.714285714286,83,9.57142857142857,302.428571428571,265.142857142857,283.142857142857,287.285714285714
"1223",1223,"2000","Sublette","560","0350","68","350","SUBLETTE","Wyoming",68,350,0,"560","0350",2578,-1128050.64679679,672484.60018293,"G5600350","5600350",12783318734.7,533947.678189,28.3446601941748,163.291262135922,37.5533980582524,9108.85436893204,264.373786407767,-164.752427184466,429.101941747573,50.4757281553398,-9.99029126213592,146.18932038835,-86.2766990291262,361.490291262136,47.0485436893204,21.5485436893204,24.0922330097087,115.660194174757,73.004854368932,88.2233009708738,81.4223300970874
"1224",1224,"2000","Bleckley","130","0230","44","230","BLECKLEY","Georgia",44,230,0,"130","0230",1239,1181747.83599813,-487681.65113331,"G1300230","1300230",567569690.173,113874.474774,199.888888888889,133.333333333333,41.1111111111111,7005,354.777777777778,34.4444444444444,320.333333333333,121.111111111111,205.111111111111,287.333333333333,107.777777777778,1314.33333333333,141.222222222222,75.5555555555556,19,400,259.888888888889,355.444444444444,379.555555555556
"1225",1225,"2000","Socorro","350","0530","66","530","SOCORRO","New Mexico",66,530,0,"350","0530",2685,-999916.00723929,-333430.91030307,"G3500530","3500530",17220205420,566047.402724,138.376033057851,184.223140495868,45.1570247933884,8123.61157024793,347.392561983471,-56.2190082644628,403.53305785124,233.371900826446,159.446280991736,243.338842975207,35.2479338842975,269.252066115702,57.9214876033058,9.52479338842975,63.8677685950413,137.842975206612,33.2768595041322,116.871900826446,45.2809917355372
"1226",1226,"2000","Norfolk","250","0210","3","210","NORFOLK","Massachusetts",3,210,0,"250","0210",2764,2011483.38726133,785833.6286711,"G2500210","2500210",1060173941.2,260063.348329,116.75,111.5625,30.4375,8673.8125,300.5,-59.4375,360,30.1875,227.625,227.625,4.125,1298.8125,142.125,77.9375,14.125,382.5625,272.375,272.375,346.5625
"1227",1227,"2000","Loudon","470","1050","54","1050","LOUDON","Tennessee",54,1050,0,"470","1050",1534,1045274.40483637,-133336.02780508,"G4701050","4701050",637922310.33,176288.125552,161.111111111111,131.555555555556,37.4444444444444,8058.66666666667,332.111111111111,-14.5555555555556,346.444444444444,68.5555555555556,217.888888888889,261.444444444444,54.5555555555556,1496.22222222222,168,81.1111111111111,18,439.555555555556,298.222222222222,360.111111111111,424.555555555556
"1228",1228,"2000","Johnston","400","0690","53","690","JOHNSTON","Oklahoma",53,690,0,"400","0690",679,-60327.93294357,-356224.52437268,"G4000690","4000690",1704969056.74,187538.13,182.44,128.36,35.08,8399.56,356.8,-4.2,361,226.64,70.64,286.08,70.64,999,130.8,49.24,27.36,348.4,171.48,244.4,171.48
"1229",1229,"2000","Davie","370","0590","47","590","DAVIE","North Carolina",47,590,0,"370","0590",2536,1375982.3574369,-63844.20915958,"G3700590","3700590",691237222.736,145627.136781,166.555555555556,135.111111111111,38,7937.22222222222,341.555555555556,-8.88888888888889,350.444444444444,75.7777777777778,211,266.777777777778,62.7777777777778,1291.55555555556,132.888888888889,95.2222222222222,9,343.888888888889,307.333333333333,309.222222222222,324.444444444444
"1230",1230,"2000","Hettinger","380","0410","36","410","HETTINGER","North Dakota",36,410,0,"380","0410",1158,-497496.1989788,1014967.47948031,"G3800410","3800410",2936229430.4,237193.815775,77.75,136.107142857143,29.4285714285714,10851,311.410714285714,-144.535714285714,455.875,186.375,-62.6428571428571,215.875,-62.6428571428571,445.5,94.0178571428571,9.60714285714286,71.875,230.303571428571,31.9821428571429,186.75,31.9821428571429
"1231",1231,"2000","Wayne","280","1530","46","1530","WAYNE","Mississippi",46,1530,0,"280","1530",2293,689299.36104304,-628518.4799125,"G2801530","2801530",2106994478.35,186796.328267,195.5,139.285714285714,43.3214285714286,6817.25,348.428571428571,30.1428571428571,318.214285714286,119.5,200.5,279.214285714286,105.178571428571,1693.89285714286,194.75,84.5,20.2857142857143,495.928571428571,342.714285714286,432.857142857143,465.214285714286
"1232",1232,"2000","De Kalb","470","0410","54","410","DE KALB","Tennessee",54,410,0,"470","0410",1507,906850.19988026,-121750.16188851,"G4700410","4700410",852062742.97,173739.062878,160.916666666667,131.833333333333,37,8079.08333333333,334.25,-15.5,349.666666666667,112,223.5,261.416666666667,54.0833333333333,1529.66666666667,165.75,81.0833333333333,17.1666666666667,437.083333333333,310,348.583333333333,425.333333333333
"1233",1233,"2000","Latimer","400","0770","53","770","LATIMER","Oklahoma",53,770,0,"400","0770",2895,67949.90489686,-293587.98250948,"G4000770","4000770",1888434014.65,190781.644817,178.857142857143,130.821428571429,35.6785714285714,8221.10714285714,355.321428571429,-5.60714285714286,360.892857142857,175.857142857143,68.7857142857143,280.107142857143,68.7857142857143,1266.42857142857,154.607142857143,66.9642857142857,21.3214285714286,402.821428571429,241.142857142857,295.178571428571,241.142857142857
"1234",1234,"2000","Barber","200","0070","32","70","BARBER","Kansas",32,70,0,"200","0070",1003,-235934.61334343,-27059.97590268,"G2000070","2000070",2942776588.89,222491.58359,155.760869565217,144.239130434783,33.8478260869565,9819.89130434783,364.652173913043,-54.804347826087,419.521739130435,252.195652173913,26.6521739130435,278.347826086957,26.6521739130435,652.45652173913,96.0434782608696,16.9782608695652,42.6304347826087,254.95652173913,66.6739130434783,223.608695652174,66.6739130434783
"1235",1235,"2000","Norfolk City","510","7100","40","7100","NORFOLK CITY","Virginia",40,7100,0,"510","7100",1799,1730587.23075242,112550.48010491,"G5107100","5107100",142745039.77,175515.197156,174,95.5,30,7752,328.5,17.5,310.5,267,210.5,272,73.5,1216.5,131,85.5,14,352.5,262,318,306
"1236",1236,"2000","Napa","060","0550","71","550","NAPA","California",71,550,0,"060","0550",851,-2245517.43484587,425967.19147987,"G0600550","0600550",2036358614.99,287611.87822,162.41935483871,150.387096774194,48.3870967741936,5707.35483870968,343.548387096774,34.9354838709677,308.645161290323,93.6451612903226,236.548387096774,237.032258064516,93.6451612903226,898,200.258064516129,1,93.4838709677419,512.032258064516,5.74193548387097,10.4193548387097,512.032258064516
"1237",1237,"2000","Campbell","460","0210","37","210","CAMPBELL","South Dakota",37,210,0,"460","0210",1990,-315291.36830929,931372.52000173,"G4600210","4600210",1997720569.77,204761.690485,82.4333333333333,133.866666666667,27.4,11805.5,322.433333333333,-156.4,478.966666666667,201.333333333333,-75,230.033333333333,-75,459.466666666667,89.1,9.26666666666667,67.3,229.133333333333,29.2666666666667,198.6,29.2666666666667
"1238",1238,"2000","Mercer","420","0850","14","850","MERCER","Pennsylvania",14,850,0,"420","0850",913,1302023.28538664,534113.44798121,"G4200850","4200850",1767846597.47,174306.48305,111.269230769231,119.115384615385,32.0384615384615,8881.69230769231,300.576923076923,-65.2692307692308,365.846153846154,196.423076923077,-5.42307692307692,221.307692307692,-6.38461538461539,1111.65384615385,126.615384615385,70.2307692307692,15.7307692307692,327.230769230769,231.538461538462,326.346153846154,231.692307692308
"1239",1239,"2000","Union","470","1730","54","1730","UNION","Tennessee",54,1730,0,"470","1730",1635,1079509.92283217,-66640.13386615,"G4701730","4701730",640067282.048,136125.13369,152.9,131.1,37,8098.5,326.2,-21.1,347.3,60,183.8,253.7,46.2,1387.2,147.3,73.9,16.2,394.5,275.1,353,383.6
"1240",1240,"2000","Guilford","370","0810","47","810","GUILFORD","North Carolina",47,810,0,"370","0810",1089,1439758.32721929,-36063.94364353,"G3700810","3700810",1703451611.31,166229.343883,167.423076923077,124.730769230769,36.0769230769231,7925.5,337.461538461538,-3.80769230769231,341.461538461538,82.5769230769231,211.884615384615,267.692307692308,63.6923076923077,1273.5,126.653846153846,95.0384615384615,8.23076923076923,335.692307692308,299.538461538462,311.576923076923,319.769230769231
"1241",1241,"2000","Floyd","210","0710","51","710","FLOYD","Kentucky",51,710,0,"210","0710",34,1156049.40921969,87144.3821736,"G2100710","2100710",1024239854.21,201573.579938,146.058823529412,140.705882352941,38.0588235294118,8305.17647058824,328.058823529412,-35.4705882352941,363.588235294118,229.588235294118,156.764705882353,249.705882352941,36,1203.70588235294,127.588235294118,68.2941176470588,14.0588235294118,335.352941176471,248.058823529412,330.705882352941,299.823529411765
"1242",1242,"2000","Brule","460","0150","37","150","BRULE","South Dakota",37,150,0,"460","0150",1987,-247192.07521511,700076.50799381,"G4600150","4600150",2192381216.48,201341.274459,103.129032258065,139.290322580645,29.7741935483871,11117.7096774194,336.58064516129,-123.677419354839,460.193548387097,214.677419354839,-42.8064516129032,243.096774193548,-42.8064516129032,544.645161290323,89.0967741935484,10.4193548387097,58.4838709677419,248.290322580645,37.4516129032258,211.516129032258,37.4516129032258
"1243",1243,"2000","Delaware","360","0250","13","250","DELAWARE","New York",13,250,0,"360","0250",2468,1711362.86573004,716439.11197939,"G3600250","3600250",3802175878.68,282508.502166,88.2166666666667,115.416666666667,30.8333333333333,8963.06666666667,275.533333333333,-93.4333333333333,368.9,134.933333333333,-22.6333333333333,199.116666666667,-30.1333333333333,1207.65,125.433333333333,79.2666666666667,13.2666666666667,346.066666666667,256.783333333333,322.4,264.25
"1244",1244,"2000","Greensville","510","0810","40","810","GREENSVILLE","Virginia",40,810,0,"510","0810",2745,1622541.64499323,65559.98378111,"G5100810","5100810",768728110.828,211029.841403,164.8,132.5,37,7988.2,340.2,-11.3,351.5,146.8,207.5,265.9,60.2,1246.7,119.3,87.9,9.2,329,287.3,304.5,320.5
