"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"1734",1734,"2000","Chippewa","270","0230","33","230","CHIPPEWA","Minnesota",33,230,0,"270","0230",2088,34119.44218951,841494.89581279,"G2700230","2700230",1522433053.57,221765.123868,100.961538461538,118.653846153846,24.9230769230769,12431.6923076923,340.115384615385,-127.576923076923,467.692307692308,249,-61.4615384615385,256.5,-61.4615384615385,555.769230769231,74.3846153846154,19.1153846153846,39.3846153846154,209.615384615385,63.6538461538462,208.846153846154,63.6538461538462
"1735",1735,"2000","Tulsa","400","1430","53","1430","TULSA","Oklahoma",53,1430,0,"400","1430",710,5224.5796617,-154509.11581771,"G4001430","4001430",1520379683.05,227372.051878,184.714285714286,133.142857142857,32.6190476190476,9313.04761904762,385.952380952381,-15.1428571428571,401.095238095238,232.761904761905,63.2857142857143,301.952380952381,63.2857142857143,1031.14285714286,151.571428571429,41.3809523809524,37.4285714285714,364.52380952381,134.380952380952,245.047619047619,134.380952380952
"1736",1736,"2000","Mason","480","3190","49","3190","MASON","Texas",49,3190,0,"480","3190",1973,-308176.72935064,-752476.26382343,"G4803190","4803190",2414382518.53,197561.317932,211.166666666667,150.533333333333,42.1333333333333,7206.73333333333,377.833333333333,24.7666666666667,353.2,256.033333333333,114.733333333333,299.433333333333,114.733333333333,609.333333333333,80.6666666666667,17.6,38.0333333333333,206.766666666667,76.9,182.466666666667,76.9
"1737",1737,"2000","Hawkins","470","0730","54","730","HAWKINS","Tennessee",54,730,0,"470","0730",1520,1155901.95649387,-39114.60093666,"G4700730","4700730",1294039886.48,214220.993615,157.947368421053,137.842105263158,39,8041.15789473684,332.894736842105,-16.8421052631579,349.631578947368,159.736842105263,102.842105263158,257.894736842105,52,1310.47368421053,144.210526315789,66.4210526315789,19,376.157894736842,249.315789473684,360.842105263158,313.368421052632
"1738",1738,"2000","Union","450","0870","48","870","UNION","South Carolina",48,870,0,"450","0870",1979,1301975.79653355,-216060.99115384,"G4500870","4500870",1336222004.36,185056.961034,183.85,143.3,41.3,7529.05,352.15,9.55,342.65,264,127.3,277.9,84.95,1358.7,156,77.2,19.15,392.55,264.45,380.65,297
"1739",1739,"2000","Delta","260","0410","23","410","DELTA","Michigan",23,410,0,"260","0410",2784,703780.99428431,974778.96754182,"G2600410","2600410",3055104985.64,527639.551533,83.62,103.46,26.26,9690.54,288.66,-97.98,386.58,192.94,-39.8,207.22,-39.8,831.02,91.58,44.08,20.48,258.8,145,239.44,145
"1740",1740,"2000","Elliott","210","0630","51","630","ELLIOTT","Kentucky",51,630,0,"210","0630",31,1117036.54684757,145192.21135235,"G2100630","2100630",609174356.827,148284.495492,147.333333333333,144.222222222222,38.2222222222222,8529.77777777778,333.222222222222,-38.7777777777778,372,231.777777777778,153.555555555556,253.666666666667,33.6666666666667,1256.55555555556,159,71.1111111111111,22,387.333333333333,254.222222222222,370.333333333333,265.666666666667
"1741",1741,"2000","Montgomery","170","1350","21","1350","MONTGOMERY","Illinois",21,1350,0,"170","1350",744,557316.62564117,213130.16200312,"G1701350","1701350",1838245892.85,213678.203261,151.16,126.68,31.04,9887.88,355.4,-43.6,398.96,150.6,20.64,274.64,20.64,1039.88,123.84,54.6,25.04,351.2,200.08,270.8,200.08
"1742",1742,"2000","Greenwood","450","0470","48","470","GREENWOOD","South Carolina",48,470,0,"450","0470",960,1265159.32570404,-282109.45659686,"G4500470","4500470",1199017450.03,177790.262187,187.263157894737,142.157894736842,41.5263157894737,7440.42105263158,355.578947368421,16.5789473684211,338.894736842105,171.947368421053,134.315789473684,280.105263157895,89.2631578947368,1312.05263157895,151.526315789474,74.3157894736842,17.8421052631579,368.947368421053,253.421052631579,359.842105263158,289.894736842105
"1743",1743,"2000","Dooly","130","0930","44","930","DOOLY","Georgia",44,930,0,"130","0930",1268,1142042.32126092,-524072.93517188,"G1300930","1300930",1028413868.93,141245.232419,208.875,135.125,42,6796.625,360.5,43.75,316.75,291.625,160.5,291.625,117.9375,1206.75,139.3125,61.375,22,353.875,212.5625,353.875,268.3125
"1744",1744,"2000","Keokuk","190","1070","31","1070","KEOKUK","Iowa",31,1070,0,"190","1070",373,317268.41134498,436237.3805653,"G1901070","1901070",1502022186.11,155077.467399,130.833333333333,123.5,27.9583333333333,11063.75,349.916666666667,-83.6666666666667,433.75,242.416666666667,-14.7916666666667,269.416666666667,-14.7916666666667,921.958333333333,115.5,24.5,37.2916666666667,325.083333333333,102.5,300.5,102.5
"1745",1745,"2000","Stokes","370","1690","47","1690","STOKES","North Carolina",47,1690,0,"370","1690",1128,1394154.04565804,-7176.87103718,"G3701690","3701690",1180743822.27,138106.216205,164.8,134.15,38.1,7938.55,334.8,-11.7,346.5,258.45,71.85,263.6,59.25,1340.3,147.25,75.5,18.35,406.2,248.8,388.4,269.7
"1746",1746,"2000","Arapahoe (South Arapahoe)","080","0050","62","50","ARAPAHOE","Colorado",62,50,0,"080","0050",879,-708204.46837094,272093.61576787,"G0800050","0800050",2086058615.43,334090.318026,120.193548387097,168.967741935484,39.9354838709677,8899.45161290323,336.870967741935,-80.8387096774194,417.741935483871,211.290322580645,9.03225806451613,235.516129032258,9.03225806451613,428.258064516129,78.9677419354839,10.2903225806452,62.258064516129,207.58064516129,35.0967741935484,176.677419354839,35.0967741935484
"1747",1747,"2000","Eagle","080","0370","62","370","EAGLE","Colorado",62,370,0,"080","0370",893,-907827.16117437,289612.18341567,"G0800370","0800370",4381704097.24,300088.219365,46.9090909090909,166.818181818182,39.8636363636364,8717.09090909091,261.151515151515,-150.924242424242,412.212121212121,151.80303030303,49.7727272727273,157,-63.3939393939394,493.984848484848,57.8636363636364,27.7272727272727,21.0151515151515,159.136363636364,98.0151515151515,149.439393939394,116.757575757576
"1748",1748,"2000","Kidder","380","0430","36","430","KIDDER","North Dakota",36,430,0,"380","0430",1159,-288835.51852306,1064380.04079408,"G3800430","3800430",3711924271.13,256131.667927,84.1166666666667,133.133333333333,27,12420.7833333333,339.1,-143.216666666667,482.266666666667,210.916666666667,-76.8333333333333,241.75,-76.8333333333333,423.25,76.2666666666667,10.8333333333333,57.9333333333333,192.966666666667,35.9,169.966666666667,35.9166666666667
"1749",1749,"2000","Johnston","370","1010","47","1010","JOHNSTON","North Carolina",47,1010,0,"370","1010",1098,1576369.34050273,-75392.67765077,"G3701010","3701010",2061111063.22,202025.815264,182.068965517241,131.51724137931,38.8965517241379,7528.79310344828,344.551724137931,10.6551724137931,333.724137931034,270.344827586207,132,276,82.0344827586207,1312.03448275862,156.310344827586,74.551724137931,24.1379310344828,440.724137931034,234.034482758621,422.51724137931,266.137931034483
"1750",1750,"2000","Liberty","300","0510","64","510","LIBERTY","Montana",64,510,0,"300","0510",1357,-1116117.62721174,1321521.30578034,"G3000510","3000510",3748134553.55,290233.951305,87.0983606557377,150.934426229508,33.1967213114754,10518.5901639344,333.426229508197,-115.491803278689,448.950819672131,156.934426229508,-28.3934426229508,223.475409836066,-45.0163934426229,303.016393442623,55.6885245901639,9.13114754098361,57.1147540983607,137.688524590164,36.1311475409836,116.44262295082,36.4098360655738
"1751",1751,"2000","De Kalb","170","0370","21","370","DE KALB","Illinois",21,370,0,"170","0370",597,595089.01910747,514813.37211005,"G1700370","1700370",1644551395.12,175391.770557,118.083333333333,121.083333333333,28.3333333333333,10604.0416666667,332.5,-85.625,418.041666666667,227.333333333333,-21.7916666666667,251.458333333333,-21.7916666666667,968.791666666667,108.416666666667,35.3333333333333,26.125,301.458333333333,152.625,297.375,152.625
"1752",1752,"2000","Henderson","370","0890","47","890","HENDERSON","North Carolina",47,890,0,"370","0890",1092,1214341.11441548,-155837.12766699,"G3700890","3700890",971352580.234,180774.66031,153.153846153846,136.384615384615,40.6923076923077,7301.46153846154,313.461538461538,-17.5384615384615,331,239.384615384615,66.5384615384615,244.076923076923,56.6153846153846,1641.69230769231,174.538461538462,90.6153846153846,17.3846153846154,468.538461538462,321.153846153846,462.692307692308,340
"1753",1753,"2000","De Kalb","290","0630","34","630","DE KALB","Missouri",34,630,0,"290","0630",2326,135190.66947629,269347.94036282,"G2900630","2900630",1102731290.61,132861.512469,141.933333333333,130.533333333333,29,10734.0666666667,362.8,-78.2666666666667,441.333333333333,246.933333333333,-1.26666666666667,274.466666666667,-1.26666666666667,938.733333333333,135.866666666667,23.1333333333333,41.6666666666667,349.666666666667,100.6,289.133333333333,100.6
"1754",1754,"2000","Fauquier","510","0610","40","610","FAUQUIER","Virginia",40,610,0,"510","0610",2737,1556877.51838681,288257.893836,"G5100610","5100610",1687167645.37,227598.216727,151.347826086957,129.130434782609,34.695652173913,8642.17391304348,335.95652173913,-30.4782608695652,366.391304347826,260.173913043478,36.9565217391304,260.173913043478,36.9565217391304,1157.73913043478,124.391304347826,67.9565217391304,17.5652173913043,355.782608695652,221.260869565217,355.782608695652,221.260869565217
"1755",1755,"2000","Mcpherson","460","0890","37","890","MCPHERSON","South Dakota",37,890,0,"460","0890",2824,-250734.35886416,928399.61129157,"G4600890","4600890",2983204306.13,231841.178174,90.5833333333333,136.125,27.6458333333333,12371.0208333333,347.604166666667,-137.0625,484.5,175.854166666667,-67.9375,247.9375,-67.9375,459.354166666667,78.5208333333333,10,56.6875,204.541666666667,34.7083333333333,175.645833333333,34.7291666666667
"1756",1756,"2000","St Clair","260","1470","23","1470","ST CLAIR","Michigan",23,1470,0,"260","1470",2070,1077257.13493531,684979.02910152,"G2601470","2601470",1880623059.31,412720.690005,114.366666666667,106.066666666667,27.6,9610.8,318.533333333333,-57.5,376,237.233333333333,-8.63333333333333,237.233333333333,-8.63333333333333,849.3,86.6666666666667,48.8333333333333,16.1333333333333,236.4,169.4,236.4,169.4
"1757",1757,"2000","Harris","480","2010","49","2010","HARRIS","Texas",49,2010,0,"480","2010",1727,58403.32029096,-852923.87652219,"G4802010","4802010",4567234277.88,505066.668051,227.491525423729,107.28813559322,38.271186440678,6159.49152542373,357.745762711864,81.6779661016949,276.067796610169,234.169491525424,192.084745762712,301.593220338983,144.796610169492,1086.25423728814,119.525423728814,54.135593220339,23.1864406779661,336.542372881356,209.813559322034,281.338983050847,217.915254237288
"1758",1758,"2000","Harvey","200","0790","32","790","HARVEY","Kansas",32,790,0,"200","0790",1034,-124076.65608519,61809.63124389,"G2000790","2000790",1399902903.35,154208.931158,161.944444444444,135.722222222222,30.2777777777778,10446.3888888889,388.111111111111,-51.8888888888889,440.055555555556,214,26.6666666666667,293.833333333333,26.6666666666667,808.222222222222,135.777777777778,19.8888888888889,52.7222222222222,337.444444444444,70.8333333333333,256.277777777778,70.8333333333333
"1759",1759,"2000","Eau Claire","550","0350","25","350","EAU CLAIRE","Wisconsin",25,350,0,"550","0350",1908,372546.84235681,817768.79987303,"G5500350","5500350",1671247101.09,173112.151153,97.2962962962963,121.962962962963,26.6666666666667,11571.962962963,328.111111111111,-123.185185185185,451.296296296296,241,-55.8148148148148,241,-55.8148148148148,804.592592592593,99.2222222222222,25.6296296296296,39.7407407407407,292.296296296296,84.1111111111111,292.296296296296,84.1111111111111
"1760",1760,"2000","Danville City","510","5900","40","5900","DANVILLE","Virginia",40,5900,0,"510","5900",1785,1463385.30218221,25332.32926073,"G5105900","5105900",113797759.273,70433.4151175,169.333333333333,139.333333333333,38.6666666666667,8100.33333333333,347,-9.33333333333333,357,265.333333333333,75.6666666666667,271.333333333333,62.6666666666667,1242.66666666667,137.333333333333,72,18,378.333333333333,236.666666666667,363.333333333333,260
"1761",1761,"2000","Hinsdale","080","0530","62","530","HINSDALE","Colorado",62,530,0,"080","0530",2913,-982988.23979174,94466.29546499,"G0800530","0800530",2908918362.21,283576.375679,24.7777777777778,167.266666666667,42.0222222222222,8052.08888888889,222.288888888889,-170.311111111111,392.666666666667,122.177777777778,60.9111111111111,126.133333333333,-74.4444444444444,756.977777777778,88.8444444444444,35.0444444444444,26.7111111111111,245.266666666667,111.488888888889,208.733333333333,190.133333333333
"1762",1762,"2000","Atascosa","480","0130","49","130","ATASCOSA","Texas",49,130,0,"480","0130",1648,-246876.66698257,-957077.9236739,"G4800130","4800130",3200295527.89,235805.6471,238.933333333333,137.711111111111,43.1777777777778,6409.48888888889,384.444444444444,69.5111111111111,314.911111111111,286.044444444444,151.311111111111,315.2,151.311111111111,611.133333333333,83,17.0888888888889,41.3555555555556,213.777777777778,82.8,176.622222222222,82.8222222222222
"1763",1763,"2000","Delta","480","1190","49","1190","DELTA","Texas",49,1190,0,"480","1190",2981,30286.15328306,-460312.42950706,"G4801190","4801190",719808833.935,230178.721913,204.4,126.2,34.7,8288.7,379.1,20.9,358.2,203.2,263.7,307.8,95.3,1094,145.6,49,27.3,360,209.4,210.4,215.9
"1764",1764,"2000","Pope","170","1510","21","1510","POPE","Illinois",21,1510,0,"170","1510",751,651503.31296664,15701.83799245,"G1701510","1701510",970308614.267,164061.232941,165.9375,123.375,32.5,9028.375,354,-19.125,373.25,168.0625,233.875,277.8125,45.375,1296.875,167.75,70,22.625,425.8125,243,297.5625,313.5
"1765",1765,"2000","Grand","490","0190","67","190","GRAND","Utah",67,190,0,"490","0190",1417,-1160778.64439338,249023.9287784,"G4900190","4900190",9567389839.34,477088.587758,126.986111111111,156.416666666667,34.8055555555556,9955.6875,356.652777777778,-85.9652777777778,442.659722222222,244.993055555556,178.791666666667,253.736111111111,-2.27777777777778,280.826388888889,42.9652777777778,12.1736111111111,37.3680555555556,103.611111111111,41.5625,88.0486111111111,54.7013888888889
"1766",1766,"2000","Sherman","200","1810","32","1810","SHERMAN","Kansas",32,1810,0,"200","1810",2928,-488123.22289453,222198.83788619,"G2001810","2001810",2735057979.29,209726.249137,131.65,163.825,37.375,9672.925,355.275,-78.625,433.825,229.55,10.325,256.375,10.325,486.925,107.025,10.075,72.15,258.675,37.525,195.55,37.525
"1767",1767,"2000","Randolph","180","1350","22","1350","RANDOLPH","Indiana",22,1350,0,"180","1350",832,925776.58457945,351429.60505941,"G1801350","1801350",1173845059.31,137241.481333,126.6,123.2,31.25,9636.75,324.85,-63.65,388.6,123.55,-1.5,246.55,-1.5,1044.15,124.65,55.2,25.2,340.65,199.35,297.35,199.35
"1768",1768,"2000","Shannon","460","1130","37","1130","SHANNON","South Dakota",37,1130,0,"460","1130",2030,-528269.17115184,671565.56568927,"G4601130","4601130",5430200292.65,309111.11088,110.623529411765,160.776470588235,34.4117647058824,10765.9764705882,357.105882352941,-103.341176470588,460.458823529412,219.2,-23.2470588235294,250.011764705882,-23.8470588235294,457.894117647059,89.5058823529412,8.8,66.4941176470588,226.352941176471,31.5764705882353,186.352941176471,31.5764705882353
"1769",1769,"2000","Clay","050","0210","42","210","CLAY","Arkansas",42,210,0,"050","0210",107,496043.79941613,-112204.08515161,"G0500210","0500210",1661269054.67,228304.177125,179,126.846153846154,33.1923076923077,9038.88461538462,370,-6.38461538461539,376.230769230769,180.346153846154,258.307692307692,292.076923076923,59.6153846153846,1285.03846153846,163.576923076923,68.5769230769231,22.8846153846154,416.461538461538,253.576923076923,254.846153846154,324
"1770",1770,"2000","Duchesne","490","0130","67","130","DUCHESNE","Utah",67,130,0,"490","0130",1415,-1210960.06906758,405504.86973057,"G4900130","4900130",8432693244.68,395383.764469,74.7903225806452,147.83064516129,34.5564516129032,9414.64516129032,295.451612903226,-126.072580645161,421.564516129032,168.814516129032,82.2903225806452,194.782258064516,-46.3145161290323,395.725806451613,51.8548387096774,19.9838709677419,30.3387096774194,134.66935483871,65.5483870967742,117.556451612903,91.9516129032258
"1771",1771,"2000","Dodge","550","0270","25","270","DODGE","Wisconsin",25,270,0,"550","0270",1905,587201.5952913,684934.37024944,"G5500270","5500270",2349064550.62,195471.861018,107.904761904762,116.452380952381,26.952380952381,10721.6904761905,329.166666666667,-95.0952380952381,424.309523809524,235.785714285714,-32.8571428571429,242.761904761905,-32.8571428571429,821.285714285714,92.8809523809524,33.5714285714286,27.452380952381,264.738095238095,117.880952380952,262.166666666667,117.904761904762
"1772",1772,"2000","Scott","190","1630","31","1630","SCOTT","Iowa",31,1630,0,"190","1630",985,444386.36549831,476095.82668408,"G1901630","1901630",1212558777.35,178951.472235,129,112.631578947368,26.4736842105263,10913.5789473684,340.368421052632,-75.2631578947368,415.631578947368,239.421052631579,-14.2105263157895,266.052631578947,-14.2105263157895,926.368421052632,108.368421052632,29.7894736842105,30.9473684210526,307.315789473684,133.526315789474,294.421052631579,133.526315789474
"1773",1773,"2000","Scott","170","1710","21","1710","SCOTT","Illinois",21,1710,0,"170","1710",2705,469624.36081592,253967.77343097,"G1701710","1701710",654659829.96,112144.20388,146.6,125.1,30.6,10004.3,351.9,-51.3,403.4,144.7,14.7,271,14.7,994.8,121.6,41.5,28,338.9,161.9,270.9,161.9
"1774",1774,"2000","Marshall","010","0950","41","950","MARSHALL","Alabama",41,950,0,"010","0950",482,883106.58599915,-305719.02559046,"G0100950","0100950",1614161926.26,223610.162465,179.5,135.166666666667,38.9583333333333,7762.33333333333,348.208333333333,4.83333333333333,343.375,97.25,130.791666666667,274.875,76.375,1566.70833333333,197.625,82.7083333333333,20.875,482.583333333333,319,345.75,392.75
"1775",1775,"2000","Trinity","480","4550","49","4550","TRINITY","Texas",49,4550,0,"480","4550",2206,82199.71106087,-716071.76529817,"G4804550","4804550",1849287630.52,227639.398517,218.777777777778,131.962962962963,40.5185185185185,6920.66666666667,375.333333333333,53.5555555555556,321.925925925926,236.333333333333,302.148148148148,302.925925925926,126.407407407407,1080.55555555556,116.962962962963,62.8148148148148,19.4074074074074,301.962962962963,229.37037037037,229.555555555556,258.555555555556
"1776",1776,"2000","Lincoln","290","1130","34","1130","LINCOLN","Missouri",34,1130,0,"290","1130",2347,431892.84524156,186078.46198503,"G2901130","2901130",1658663019.48,198660.768702,153.692307692308,131.538461538462,31.7692307692308,9845.11538461538,363.807692307692,-45.8076923076923,409.615384615385,152.076923076923,23.7307692307692,276.807692307692,23.7307692307692,1017.73076923077,122.5,45.6538461538462,26.5384615384615,345.346153846154,178.115384615385,264.346153846154,178.115384615385
"1777",1777,"2000","Nottoway","510","1350","40","1350","NOTTOWAY","Virginia",40,1350,0,"510","1350",2986,1569978.25736389,108701.02276913,"G5101350","5101350",818704240.791,142713.31747,162.416666666667,136.833333333333,37.8333333333333,8125.83333333333,340.25,-19,359.333333333333,259.5,69.5,264.833333333333,54.8333333333333,1231.75,132.083333333333,75.75,16.9166666666667,377.75,242,363,258.416666666667
"1778",1778,"2000","Geauga","390","0550","24","550","GEAUGA","Ohio",24,550,0,"390","0550",1209,1223056.58840229,543679.67505661,"G3900550","3900550",1057450796.59,149172.721703,117.35,113.4,30.35,9142.85,308.85,-58.55,367.4,145.8,-2.1,232.15,-2.1,1142.65,121.05,66.05,15.1,316.4,240.5,312.8,240.5
"1779",1779,"2000","Jackson","170","0770","21","770","JACKSON","Illinois",21,770,0,"170","0770",614,576845.82524027,52046.78024626,"G1700770","1700770",1560540631.74,176871.828946,162.285714285714,126.571428571429,32,9395.47619047619,359.857142857143,-28.3333333333333,388.190476190476,163.619047619048,232.857142857143,279.666666666667,37.8095238095238,1196.61904761905,159.095238095238,69.0476190476191,23.1904761904762,396.428571428571,236.809523809524,284,267.095238095238
"1780",1780,"2000","Lee","170","1030","21","1030","LEE","Illinois",21,1030,0,"170","1030",2899,552684.4963502,495215.94199876,"G1701030","1701030",1888829200.96,190804.301453,120.090909090909,121.636363636364,28.8787878787879,10577.8484848485,332.272727272727,-83.7272727272727,416.090909090909,167.848484848485,-19.4848484848485,252.515151515152,-19.4848484848485,964.181818181818,108.121212121212,34.969696969697,27.4242424242424,306,148.272727272727,294.30303030303,148.272727272727
"1781",1781,"2000","Montgomery","480","3390","49","3390","MONTGOMERY","Texas",49,3390,0,"480","3390",2202,47750.30837204,-803958.12729318,"G4803390","4803390",2788981699.37,274917.818338,223.871794871795,121.076923076923,39.5384615384615,6557.87179487179,368.692307692308,66.2307692307692,302.435897435897,230.692307692308,202.179487179487,302.897435897436,135.487179487179,1090.97435897436,117.897435897436,59.7179487179487,21.6666666666667,328.076923076923,229.410256410256,249.820512820513,234.820512820513
"1782",1782,"2000","Knox","470","0930","54","930","KNOX","Tennessee",54,930,0,"470","0930",1530,1074883.9661092,-100497.72395045,"G4700930","4700930",1361786431.81,226340.764736,167.285714285714,131.52380952381,37.3333333333333,8123,338.333333333333,-7.95238095238095,346.238095238095,80.7619047619048,145.380952380952,268,59.8095238095238,1443.38095238095,165.142857142857,76.4285714285714,17.7619047619048,418.047619047619,293.142857142857,384.428571428571,353.380952380952
"1783",1783,"2000","Echols","130","1010","44","1010","ECHOLS","Georgia",44,1010,0,"130","1010",1272,1248364.50402957,-672325.94274849,"G1301010","1301010",1089879996.86,158696.787928,217.833333333333,136.111111111111,45.6111111111111,5947.16666666667,356.722222222222,61.0555555555556,295.666666666667,289.611111111111,176.055555555556,289.611111111111,138.555555555556,1349,183.722222222222,61.5,34.2777777777778,492.944444444444,203.944444444444,492.944444444444,237.555555555556
"1784",1784,"2000","Crane","480","1030","49","1030","CRANE","Texas",49,1030,0,"480","1030",1686,-616606.78593673,-657510.90669114,"G4801030","4801030",2034699430.95,242251.686386,214.52,170.52,43.96,7792.4,391.68,8.8,382.84,292.56,118.64,309.88,111.16,305.12,49.52,7.92,56.48,125.2,27.44,108.48,27.44
"1785",1785,"2000","Berkeley","450","0150","48","150","BERKELEY","South Carolina",48,150,0,"450","0150",3027,1479624.90693474,-355910.94425224,"G4500150","4500150",3154178141.35,382724.682959,202.309523809524,124.880952380952,39.8571428571429,6724.69047619048,349.666666666667,40.5714285714286,309.238095238095,285.309523809524,127.47619047619,285.309523809524,112.142857142857,1375.16666666667,185.071428571429,64.8095238095238,34.0952380952381,504,225.880952380952,504,236.238095238095
"1786",1786,"2000","Cavalier","380","0190","36","190","CAVALIER","North Dakota",36,190,0,"380","0190",1148,-183243.89103866,1258783.4124302,"G3800190","3800190",3911156826,259976.017164,65.7230769230769,123.676923076923,25.4923076923077,12658.5384615385,310.6,-164.184615384615,474.830769230769,195.707692307692,-101.4,223.015384615385,-102.046153846154,445,68.4923076923077,14.1384615384615,52.3230769230769,194.492307692308,45.9538461538462,188.323076923077,45.9692307692308
"1787",1787,"2000","Uinta","560","0410","68","410","UINTA","Wyoming",68,410,0,"560","0410",2581,-1204266.39351879,516741.40530188,"G5600410","5600410",5406728818.86,295984.610487,74.1309523809524,158.797619047619,36.2976190476191,9507.4880952381,310.071428571429,-122.202380952381,432.261904761905,189.630952380952,-28.6309523809524,196.333333333333,-46.5952380952381,298.452380952381,36.6428571428571,16.3214285714286,25.2738095238095,101.119047619048,53.8690476190476,93.0119047619048,55.1309523809524
"1788",1788,"2000","Washington","180","1750","22","1750","WASHINGTON","Indiana",22,1750,0,"180","1750",324,852112.09990017,167676.15417372,"G1801750","1801750",1337810646.49,184023.2239,150.15,128.2,34,9008.4,339.5,-30.3,369.95,149.3,217.85,263.3,32.1,1259.3,159.25,67.2,24.8,415.1,231.2,329.55,280.75
"1789",1789,"2000","Reno","200","1550","32","1550","RENO","Kansas",32,1550,0,"200","1550",2927,-181554.956507,52755.2826529,"G2001550","2001550",3292542191.64,236362.767034,163.62,141.46,31.26,10433.02,393.6,-52.42,446.02,215.88,28.9,296.08,28.9,722.66,123.86,19.34,54.04,307,62.38,233.08,62.38
"1790",1790,"2000","Victoria","480","4690","49","4690","VICTORIA","Texas",49,4690,0,"480","4690",1625,-95024.03625042,-970306.85978062,"G4804690","4804690",2299917438.09,281665.569766,237.2,113.066666666667,40.3666666666667,5848.43333333333,365.166666666667,88.4666666666667,276.633333333333,256.533333333333,157.866666666667,307,157.866666666667,834.066666666667,116.666666666667,29.5,38.5,289.933333333333,124.7,223.966666666667,124.7
"1791",1791,"2000","Deaf Smith","480","1170","49","1170","DEAF SMITH","Texas",49,1170,0,"480","1170",1692,-597642.70447943,-262998.35078324,"G4801170","4801170",3880507346.76,255916.171858,165.636363636364,174.163636363636,42.2181818181818,8434.50909090909,366.127272727273,-41.7090909090909,407.890909090909,251.6,57.5454545454545,273.327272727273,57.5454545454545,390.072727272727,67.2727272727273,8.27272727272727,60.4,176.236363636364,31.6363636363636,162.945454545455,31.6363636363636
"1792",1792,"2000","Abbeville","450","0010","48","10","ABBEVILLE","South Carolina",48,10,0,"450","0010",939,1233914.38136622,-278882.06752417,"G4500010","4500010",1323622608.66,167933.765271,187.5625,139.875,40.9375,7465.1875,354,16.75,337.1875,110.25,134.5,280.375,89.3125,1317.4375,156.75,75.9375,17.9375,376.6875,257.25,349.3125,295.75
"1793",1793,"2000","Tangipahoa","220","1050","45","1050","TANGIPAHOA","Louisiana",45,1050,0,"220","1050",84,534088.84298425,-750244.27225234,"G2201050","2201050",2076328614.46,225469.674339,214.266666666667,133.266666666667,44.2,6273.93333333333,357.9,59.3333333333333,298.466666666667,235.866666666667,168.833333333333,290.8,131.9,1553.96666666667,172.666666666667,85.8666666666667,19.2,452.566666666667,319.5,379.7,354.566666666667
"1794",1794,"2000","Castro","480","0690","49","690","CASTRO","Texas",49,690,0,"480","0690",1671,-569840.60376183,-313789.51123225,"G4800690","4800690",2329247900.45,193238.410026,167.333333333333,174.5,42.2333333333333,8427.13333333333,366.833333333333,-41.9333333333333,408.7,253.833333333333,58.6666666666667,274.033333333333,58.6666666666667,400.733333333333,73.9333333333333,8,63.6333333333333,182.733333333333,29.5333333333333,165.933333333333,29.5333333333333
"1795",1795,"2000","Johnson","170","0870","21","870","JOHNSON","Illinois",21,870,0,"170","0870",619,623179.55760981,18823.50092691,"G1700870","1700870",903589158.43,128869.929127,164.75,122,32,9167.41666666667,355.083333333333,-21,376.25,166.333333333333,233.666666666667,278.833333333333,42.75,1271.75,165.833333333333,69.3333333333333,22.6666666666667,419.5,241.333333333333,291.166666666667,305.25
"1796",1796,"2000","Cochise","040","0030","61","30","COCHISE","Arizona",61,30,0,"040","0030",500,-1290621.6718023,-534911.28432028,"G0400030","0400030",16106744715,510634.612416,185.658767772512,179.530805687204,48.1990521327014,7007.12322274882,370.241706161137,1.44549763033175,368.843601895735,265.554502369668,184.099526066351,272.473933649289,96.6729857819905,349.270142180095,111.943127962085,3.53554502369668,104.355450236967,226.18009478673,16.1374407582938,199.549763033175,52.6161137440758
"1797",1797,"2000","Fulton","130","1210","44","1210","FULTON","Georgia",44,1210,0,"130","1210",1280,1057700.17280776,-351022.22310728,"G1301210","1301210",1384659008.72,278960.363289,183.35,130.25,39.4,7435.55,342.8,15.65,327.1,105.9,131.25,275.45,85.35,1449.3,178.85,85.85,18.5,432.75,281.9,362.8,339.75
"1798",1798,"2000","Franklin","280","0370","46","370","FRANKLIN","Mississippi",46,370,0,"280","0370",2243,482712.58808334,-660265.55590386,"G2800370","2800370",1467865703.98,166969.972845,206.888888888889,136.055555555556,42.6666666666667,6762.22222222222,358.5,43.6111111111111,314.833333333333,210.333333333333,269.888888888889,289.888888888889,117.944444444444,1511.44444444444,183.666666666667,88.5555555555556,22.3888888888889,471.222222222222,307.055555555556,308.388888888889,388.111111111111
